id_cliente,campaña,tipo_campaña,mes,año,respuesta_real,respuesta_predicha,probabilidad_compra,respuesta_real_texto,respuesta_predicha_texto,resultado_clasificacion
4815,Navidad,Festiva,Diciembre,2025,1,1,0.580598,Compró,Comprará,Verdadero positivo
4816,Black Friday,Digital,Noviembre,2025,0,0,0.305489,No compró,No comprará,Verdadero negativo
4816,Campaña Escolar,Escolar,Febrero,2025,1,0,0.34831,Compró,No comprará,Falso negativo
4816,Campaña Escolar,Escolar,Marzo,2025,0,0,0.360544,No compró,No comprará,Verdadero negativo
4816,Cyber Wow Abril,Digital,Abril,2025,0,0,0.140553,No compró,No comprará,Verdadero negativo
4816,Cyber Wow Julio,Digital,Julio,2025,0,0,0.255647,No compró,No comprará,Verdadero negativo
4816,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.269511,No compró,No comprará,Verdadero negativo
4816,Día de la Madre,Familiar,Mayo,2025,1,0,0.313942,Compró,No comprará,Falso negativo
4816,Día del Padre,Familiar,Junio,2025,0,0,0.268491,No compró,No comprará,Verdadero negativo
4816,Fiestas Patrias,Festiva,Julio,2025,0,0,0.497659,No compró,No comprará,Verdadero negativo
4816,Navidad,Festiva,Diciembre,2025,0,1,0.691492,No compró,Comprará,Falso positivo
4817,Black Friday,Digital,Noviembre,2025,0,0,0.259492,No compró,No comprará,Verdadero negativo
4817,Campaña Escolar,Escolar,Febrero,2025,0,0,0.347236,No compró,No comprará,Verdadero negativo
4817,Campaña Escolar,Escolar,Marzo,2025,0,0,0.422798,No compró,No comprará,Verdadero negativo
4817,Cyber Wow Abril,Digital,Abril,2025,0,0,0.161437,No compró,No comprará,Verdadero negativo
4817,Cyber Wow Julio,Digital,Julio,2025,0,0,0.218496,No compró,No comprará,Verdadero negativo
4817,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.15974,No compró,No comprará,Verdadero negativo
4817,Día de la Madre,Familiar,Mayo,2025,0,0,0.262574,No compró,No comprará,Verdadero negativo
4817,Día del Padre,Familiar,Junio,2025,0,0,0.241795,No compró,No comprará,Verdadero negativo
4817,Fiestas Patrias,Festiva,Julio,2025,0,0,0.410245,No compró,No comprará,Verdadero negativo
4817,Navidad,Festiva,Diciembre,2025,0,1,0.589015,No compró,Comprará,Falso positivo
4818,Black Friday,Digital,Noviembre,2025,0,0,0.308746,No compró,No comprará,Verdadero negativo
4818,Campaña Escolar,Escolar,Febrero,2025,0,0,0.294304,No compró,No comprará,Verdadero negativo
4818,Campaña Escolar,Escolar,Marzo,2025,0,0,0.354474,No compró,No comprará,Verdadero negativo
4818,Cyber Wow Abril,Digital,Abril,2025,0,0,0.140322,No compró,No comprará,Verdadero negativo
4818,Cyber Wow Julio,Digital,Julio,2025,0,0,0.214817,No compró,No comprará,Verdadero negativo
4818,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.170472,No compró,No comprará,Verdadero negativo
4818,Día de la Madre,Familiar,Mayo,2025,0,0,0.220144,No compró,No comprará,Verdadero negativo
4818,Día del Padre,Familiar,Junio,2025,0,0,0.19496,No compró,No comprará,Verdadero negativo
4818,Fiestas Patrias,Festiva,Julio,2025,0,0,0.3515,No compró,No comprará,Verdadero negativo
4818,Navidad,Festiva,Diciembre,2025,0,1,0.688515,No compró,Comprará,Falso positivo
4819,Black Friday,Digital,Noviembre,2025,0,0,0.355032,No compró,No comprará,Verdadero negativo
4819,Campaña Escolar,Escolar,Febrero,2025,0,0,0.34858,No compró,No comprará,Verdadero negativo
4819,Campaña Escolar,Escolar,Marzo,2025,0,0,0.41591,No compró,No comprará,Verdadero negativo
4819,Cyber Wow Abril,Digital,Abril,2025,1,0,0.177313,Compró,No comprará,Falso negativo
4819,Cyber Wow Julio,Digital,Julio,2025,0,0,0.255022,No compró,No comprará,Verdadero negativo
4819,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.238785,No compró,No comprará,Verdadero negativo
4819,Día de la Madre,Familiar,Mayo,2025,0,0,0.312203,No compró,No comprará,Verdadero negativo
4819,Día del Padre,Familiar,Junio,2025,0,0,0.269553,No compró,No comprará,Verdadero negativo
4819,Fiestas Patrias,Festiva,Julio,2025,0,0,0.453082,No compró,No comprará,Verdadero negativo
4819,Navidad,Festiva,Diciembre,2025,1,1,0.718015,Compró,Comprará,Verdadero positivo
4820,Black Friday,Digital,Noviembre,2025,0,0,0.159467,No compró,No comprará,Verdadero negativo
4820,Campaña Escolar,Escolar,Febrero,2025,0,0,0.286997,No compró,No comprará,Verdadero negativo
4820,Campaña Escolar,Escolar,Marzo,2025,0,0,0.201147,No compró,No comprará,Verdadero negativo
4820,Cyber Wow Abril,Digital,Abril,2025,0,0,0.077012,No compró,No comprará,Verdadero negativo
4820,Cyber Wow Julio,Digital,Julio,2025,0,0,0.124978,No compró,No comprará,Verdadero negativo
4820,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.124598,No compró,No comprará,Verdadero negativo
4820,Día de la Madre,Familiar,Mayo,2025,0,0,0.118008,No compró,No comprará,Verdadero negativo
4820,Día del Padre,Familiar,Junio,2025,0,0,0.109617,No compró,No comprará,Verdadero negativo
4820,Fiestas Patrias,Festiva,Julio,2025,0,0,0.349399,No compró,No comprará,Verdadero negativo
4820,Navidad,Festiva,Diciembre,2025,0,0,0.486233,No compró,No comprará,Verdadero negativo
4821,Black Friday,Digital,Noviembre,2025,1,0,0.427307,Compró,No comprará,Falso negativo
4821,Campaña Escolar,Escolar,Febrero,2025,0,0,0.339056,No compró,No comprará,Verdadero negativo
4821,Campaña Escolar,Escolar,Marzo,2025,0,1,0.507738,No compró,Comprará,Falso positivo
4821,Cyber Wow Abril,Digital,Abril,2025,0,0,0.241021,No compró,No comprará,Verdadero negativo
4821,Cyber Wow Julio,Digital,Julio,2025,0,0,0.278755,No compró,No comprará,Verdadero negativo
4821,Cyber Wow Noviembre,Digital,Noviembre,2025,1,0,0.232282,Compró,No comprará,Falso negativo
4821,Día de la Madre,Familiar,Mayo,2025,1,0,0.292108,Compró,No comprará,Falso negativo
4821,Día del Padre,Familiar,Junio,2025,0,0,0.336243,No compró,No comprará,Verdadero negativo
4821,Fiestas Patrias,Festiva,Julio,2025,1,0,0.485763,Compró,No comprará,Falso negativo
4821,Navidad,Festiva,Diciembre,2025,1,1,0.714174,Compró,Comprará,Verdadero positivo
4822,Black Friday,Digital,Noviembre,2025,0,0,0.301927,No compró,No comprará,Verdadero negativo
4822,Campaña Escolar,Escolar,Febrero,2025,1,0,0.344224,Compró,No comprará,Falso negativo
4822,Campaña Escolar,Escolar,Marzo,2025,1,0,0.350573,Compró,No comprará,Falso negativo
4822,Cyber Wow Abril,Digital,Abril,2025,0,0,0.197928,No compró,No comprará,Verdadero negativo
4822,Cyber Wow Julio,Digital,Julio,2025,0,0,0.267712,No compró,No comprará,Verdadero negativo
4822,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.206654,No compró,No comprará,Verdadero negativo
4822,Día de la Madre,Familiar,Mayo,2025,0,0,0.328136,No compró,No comprará,Verdadero negativo
4822,Día del Padre,Familiar,Junio,2025,0,0,0.312194,No compró,No comprará,Verdadero negativo
4822,Fiestas Patrias,Festiva,Julio,2025,0,0,0.492663,No compró,No comprará,Verdadero negativo
4822,Navidad,Festiva,Diciembre,2025,0,1,0.693552,No compró,Comprará,Falso positivo
4823,Black Friday,Digital,Noviembre,2025,0,0,0.366476,No compró,No comprará,Verdadero negativo
4823,Campaña Escolar,Escolar,Febrero,2025,0,0,0.351905,No compró,No comprará,Verdadero negativo
4823,Campaña Escolar,Escolar,Marzo,2025,0,0,0.426281,No compró,No comprará,Verdadero negativo
4823,Cyber Wow Abril,Digital,Abril,2025,0,0,0.190785,No compró,No comprará,Verdadero negativo
4823,Cyber Wow Julio,Digital,Julio,2025,0,0,0.249977,No compró,No comprará,Verdadero negativo
4823,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.200802,No compró,No comprará,Verdadero negativo
4823,Día de la Madre,Familiar,Mayo,2025,0,0,0.276823,No compró,No comprará,Verdadero negativo
4823,Día del Padre,Familiar,Junio,2025,0,0,0.234472,No compró,No comprará,Verdadero negativo
4823,Fiestas Patrias,Festiva,Julio,2025,0,0,0.419192,No compró,No comprará,Verdadero negativo
4823,Navidad,Festiva,Diciembre,2025,1,1,0.694552,Compró,Comprará,Verdadero positivo
4824,Black Friday,Digital,Noviembre,2025,0,0,0.280282,No compró,No comprará,Verdadero negativo
4824,Campaña Escolar,Escolar,Febrero,2025,0,0,0.332558,No compró,No comprará,Verdadero negativo
4824,Campaña Escolar,Escolar,Marzo,2025,0,0,0.405904,No compró,No comprará,Verdadero negativo
4824,Cyber Wow Abril,Digital,Abril,2025,0,0,0.145703,No compró,No comprará,Verdadero negativo
4824,Cyber Wow Julio,Digital,Julio,2025,0,0,0.201643,No compró,No comprará,Verdadero negativo
4824,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.189736,No compró,No comprará,Verdadero negativo
4824,Día de la Madre,Familiar,Mayo,2025,0,0,0.229242,No compró,No comprará,Verdadero negativo
4824,Día del Padre,Familiar,Junio,2025,0,0,0.241595,No compró,No comprará,Verdadero negativo
4824,Fiestas Patrias,Festiva,Julio,2025,0,0,0.389306,No compró,No comprará,Verdadero negativo
4824,Navidad,Festiva,Diciembre,2025,0,1,0.642454,No compró,Comprará,Falso positivo
4825,Black Friday,Digital,Noviembre,2025,0,0,0.337657,No compró,No comprará,Verdadero negativo
4825,Campaña Escolar,Escolar,Febrero,2025,0,0,0.337849,No compró,No comprará,Verdadero negativo
4825,Campaña Escolar,Escolar,Marzo,2025,0,0,0.414141,No compró,No comprará,Verdadero negativo
4825,Cyber Wow Abril,Digital,Abril,2025,0,0,0.162648,No compró,No comprará,Verdadero negativo
4825,Cyber Wow Julio,Digital,Julio,2025,0,0,0.224895,No compró,No comprará,Verdadero negativo
4825,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.186874,No compró,No comprará,Verdadero negativo
4825,Día de la Madre,Familiar,Mayo,2025,0,0,0.241244,No compró,No comprará,Verdadero negativo
4825,Día del Padre,Familiar,Junio,2025,0,0,0.220181,No compró,No comprará,Verdadero negativo
4825,Fiestas Patrias,Festiva,Julio,2025,1,0,0.40123,Compró,No comprará,Falso negativo
4825,Navidad,Festiva,Diciembre,2025,0,1,0.69797,No compró,Comprará,Falso positivo
4826,Black Friday,Digital,Noviembre,2025,0,0,0.307082,No compró,No comprará,Verdadero negativo
4826,Campaña Escolar,Escolar,Febrero,2025,0,0,0.358947,No compró,No comprará,Verdadero negativo
4826,Campaña Escolar,Escolar,Marzo,2025,0,0,0.390011,No compró,No comprará,Verdadero negativo
4826,Cyber Wow Abril,Digital,Abril,2025,0,0,0.156699,No compró,No comprará,Verdadero negativo
4826,Cyber Wow Julio,Digital,Julio,2025,0,0,0.273443,No compró,No comprará,Verdadero negativo
4826,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.241292,No compró,No comprará,Verdadero negativo
4826,Día de la Madre,Familiar,Mayo,2025,0,0,0.317184,No compró,No comprará,Verdadero negativo
4826,Día del Padre,Familiar,Junio,2025,0,0,0.246015,No compró,No comprará,Verdadero negativo
4826,Fiestas Patrias,Festiva,Julio,2025,0,0,0.438869,No compró,No comprará,Verdadero negativo
4826,Navidad,Festiva,Diciembre,2025,1,1,0.721767,Compró,Comprará,Verdadero positivo
4827,Black Friday,Digital,Noviembre,2025,0,0,0.458277,No compró,No comprará,Verdadero negativo
4827,Campaña Escolar,Escolar,Febrero,2025,0,0,0.34894,No compró,No comprará,Verdadero negativo
4827,Campaña Escolar,Escolar,Marzo,2025,1,0,0.412519,Compró,No comprará,Falso negativo
4827,Cyber Wow Abril,Digital,Abril,2025,0,0,0.187936,No compró,No comprará,Verdadero negativo
4827,Cyber Wow Julio,Digital,Julio,2025,0,0,0.2025,No compró,No comprará,Verdadero negativo
4827,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.272593,No compró,No comprará,Verdadero negativo
4827,Día de la Madre,Familiar,Mayo,2025,0,0,0.366619,No compró,No comprará,Verdadero negativo
4827,Día del Padre,Familiar,Junio,2025,0,0,0.292357,No compró,No comprará,Verdadero negativo
4827,Fiestas Patrias,Festiva,Julio,2025,0,0,0.446623,No compró,No comprará,Verdadero negativo
4827,Navidad,Festiva,Diciembre,2025,1,1,0.741905,Compró,Comprará,Verdadero positivo
4828,Black Friday,Digital,Noviembre,2025,0,0,0.182273,No compró,No comprará,Verdadero negativo
4828,Campaña Escolar,Escolar,Febrero,2025,0,0,0.281573,No compró,No comprará,Verdadero negativo
4828,Campaña Escolar,Escolar,Marzo,2025,0,0,0.345758,No compró,No comprará,Verdadero negativo
4828,Cyber Wow Abril,Digital,Abril,2025,0,0,0.11873,No compró,No comprará,Verdadero negativo
4828,Cyber Wow Julio,Digital,Julio,2025,0,0,0.193579,No compró,No comprará,Verdadero negativo
4828,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.132195,No compró,No comprará,Verdadero negativo
4828,Día de la Madre,Familiar,Mayo,2025,0,0,0.200111,No compró,No comprará,Verdadero negativo
4828,Día del Padre,Familiar,Junio,2025,0,0,0.206531,No compró,No comprará,Verdadero negativo
4828,Fiestas Patrias,Festiva,Julio,2025,0,0,0.388085,No compró,No comprará,Verdadero negativo
4828,Navidad,Festiva,Diciembre,2025,0,1,0.528892,No compró,Comprará,Falso positivo
4829,Black Friday,Digital,Noviembre,2025,0,0,0.382851,No compró,No comprará,Verdadero negativo
4829,Campaña Escolar,Escolar,Febrero,2025,0,0,0.330534,No compró,No comprará,Verdadero negativo
4829,Campaña Escolar,Escolar,Marzo,2025,0,0,0.427363,No compró,No comprará,Verdadero negativo
4829,Cyber Wow Abril,Digital,Abril,2025,0,0,0.168761,No compró,No comprará,Verdadero negativo
4829,Cyber Wow Julio,Digital,Julio,2025,0,0,0.281696,No compró,No comprará,Verdadero negativo
4829,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.277218,No compró,No comprará,Verdadero negativo
4829,Día de la Madre,Familiar,Mayo,2025,0,0,0.341544,No compró,No comprará,Verdadero negativo
4829,Día del Padre,Familiar,Junio,2025,0,0,0.254964,No compró,No comprará,Verdadero negativo
4829,Fiestas Patrias,Festiva,Julio,2025,1,0,0.436443,Compró,No comprará,Falso negativo
4829,Navidad,Festiva,Diciembre,2025,0,1,0.707924,No compró,Comprará,Falso positivo
4830,Black Friday,Digital,Noviembre,2025,0,0,0.292022,No compró,No comprará,Verdadero negativo
4830,Campaña Escolar,Escolar,Febrero,2025,1,0,0.27779,Compró,No comprará,Falso negativo
4830,Campaña Escolar,Escolar,Marzo,2025,0,0,0.389418,No compró,No comprará,Verdadero negativo
4830,Cyber Wow Abril,Digital,Abril,2025,0,0,0.171456,No compró,No comprará,Verdadero negativo
4830,Cyber Wow Julio,Digital,Julio,2025,0,0,0.254334,No compró,No comprará,Verdadero negativo
4830,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.188189,No compró,No comprará,Verdadero negativo
4830,Día de la Madre,Familiar,Mayo,2025,1,0,0.255989,Compró,No comprará,Falso negativo
4830,Día del Padre,Familiar,Junio,2025,1,0,0.241327,Compró,No comprará,Falso negativo
4830,Fiestas Patrias,Festiva,Julio,2025,0,0,0.431121,No compró,No comprará,Verdadero negativo
4830,Navidad,Festiva,Diciembre,2025,0,1,0.662705,No compró,Comprará,Falso positivo
4831,Black Friday,Digital,Noviembre,2025,0,0,0.299826,No compró,No comprará,Verdadero negativo
4831,Campaña Escolar,Escolar,Febrero,2025,0,0,0.245332,No compró,No comprará,Verdadero negativo
4831,Campaña Escolar,Escolar,Marzo,2025,0,0,0.275552,No compró,No comprará,Verdadero negativo
4831,Cyber Wow Abril,Digital,Abril,2025,0,0,0.139683,No compró,No comprará,Verdadero negativo
4831,Cyber Wow Julio,Digital,Julio,2025,0,0,0.201052,No compró,No comprará,Verdadero negativo
4831,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.183472,No compró,No comprará,Verdadero negativo
4831,Día de la Madre,Familiar,Mayo,2025,0,0,0.190496,No compró,No comprará,Verdadero negativo
4831,Día del Padre,Familiar,Junio,2025,0,0,0.222629,No compró,No comprará,Verdadero negativo
4831,Fiestas Patrias,Festiva,Julio,2025,1,0,0.270516,Compró,No comprará,Falso negativo
4831,Navidad,Festiva,Diciembre,2025,0,1,0.656681,No compró,Comprará,Falso positivo
4832,Black Friday,Digital,Noviembre,2025,0,0,0.267724,No compró,No comprará,Verdadero negativo
4832,Campaña Escolar,Escolar,Febrero,2025,0,0,0.331403,No compró,No comprará,Verdadero negativo
4832,Campaña Escolar,Escolar,Marzo,2025,0,0,0.392578,No compró,No comprará,Verdadero negativo
4832,Cyber Wow Abril,Digital,Abril,2025,0,0,0.164077,No compró,No comprará,Verdadero negativo
4832,Cyber Wow Julio,Digital,Julio,2025,0,0,0.213674,No compró,No comprará,Verdadero negativo
4832,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.178535,No compró,No comprará,Verdadero negativo
4832,Día de la Madre,Familiar,Mayo,2025,0,0,0.257725,No compró,No comprará,Verdadero negativo
4832,Día del Padre,Familiar,Junio,2025,0,0,0.236551,No compró,No comprará,Verdadero negativo
4832,Fiestas Patrias,Festiva,Julio,2025,0,0,0.436809,No compró,No comprará,Verdadero negativo
4832,Navidad,Festiva,Diciembre,2025,0,1,0.626655,No compró,Comprará,Falso positivo
4833,Black Friday,Digital,Noviembre,2025,0,0,0.293049,No compró,No comprará,Verdadero negativo
4833,Campaña Escolar,Escolar,Febrero,2025,0,0,0.340954,No compró,No comprará,Verdadero negativo
4833,Campaña Escolar,Escolar,Marzo,2025,0,0,0.370622,No compró,No comprará,Verdadero negativo
4833,Cyber Wow Abril,Digital,Abril,2025,0,0,0.169173,No compró,No comprará,Verdadero negativo
4833,Cyber Wow Julio,Digital,Julio,2025,0,0,0.210518,No compró,No comprará,Verdadero negativo
4833,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.200739,No compró,No comprará,Verdadero negativo
4833,Día de la Madre,Familiar,Mayo,2025,0,0,0.233703,No compró,No comprará,Verdadero negativo
4833,Día del Padre,Familiar,Junio,2025,1,0,0.218018,Compró,No comprará,Falso negativo
4833,Fiestas Patrias,Festiva,Julio,2025,1,0,0.429681,Compró,No comprará,Falso negativo
4833,Navidad,Festiva,Diciembre,2025,0,1,0.713844,No compró,Comprará,Falso positivo
4834,Black Friday,Digital,Noviembre,2025,0,0,0.323428,No compró,No comprará,Verdadero negativo
4834,Campaña Escolar,Escolar,Febrero,2025,1,0,0.347009,Compró,No comprará,Falso negativo
4834,Campaña Escolar,Escolar,Marzo,2025,0,0,0.419861,No compró,No comprará,Verdadero negativo
4834,Cyber Wow Abril,Digital,Abril,2025,0,0,0.136839,No compró,No comprará,Verdadero negativo
4834,Cyber Wow Julio,Digital,Julio,2025,0,0,0.262723,No compró,No comprará,Verdadero negativo
4834,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.189681,No compró,No comprará,Verdadero negativo
4834,Día de la Madre,Familiar,Mayo,2025,0,0,0.281882,No compró,No comprará,Verdadero negativo
4834,Día del Padre,Familiar,Junio,2025,0,0,0.225976,No compró,No comprará,Verdadero negativo
4834,Fiestas Patrias,Festiva,Julio,2025,0,0,0.464083,No compró,No comprará,Verdadero negativo
4834,Navidad,Festiva,Diciembre,2025,0,1,0.722081,No compró,Comprará,Falso positivo
4835,Black Friday,Digital,Noviembre,2025,0,0,0.344015,No compró,No comprará,Verdadero negativo
4835,Campaña Escolar,Escolar,Febrero,2025,0,0,0.309603,No compró,No comprará,Verdadero negativo
4835,Campaña Escolar,Escolar,Marzo,2025,0,0,0.425861,No compró,No comprará,Verdadero negativo
4835,Cyber Wow Abril,Digital,Abril,2025,0,0,0.20435,No compró,No comprará,Verdadero negativo
4835,Cyber Wow Julio,Digital,Julio,2025,0,0,0.230291,No compró,No comprará,Verdadero negativo
4835,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.146118,No compró,No comprará,Verdadero negativo
4835,Día de la Madre,Familiar,Mayo,2025,0,0,0.300269,No compró,No comprará,Verdadero negativo
